record_id,month,day,year,plot,species,sex,wgt
"28599","9","20","1998","9","PP","M","17"
"28600","9","20","1998","9","DM","F","38"
"28601","9","20","1998","13","OT","F","26"
"28602","9","20","1998","13","DM","M","43"
"28603","9","20","1998","13","PP","M","13"
"28604","9","20","1998","13","PB","F","31"
"28605","9","20","1998","13","PB","M","27"
"28606","9","20","1998","13","PB","F","32"
"28607","9","20","1998","13","PB","F","31"
"28608","9","20","1998","13","SS",,
"28609","9","20","1998","13","PP","F","14"
"28610","9","20","1998","14","OT","M","25"
"28611","9","20","1998","14","PP","M","11"
"28612","9","20","1998","14","AH",,
"28613","9","20","1998","14","OT","F","22"
"28614","9","20","1998","14","DM","F","42"
"28615","9","20","1998","14","DM","M","39"
"28616","9","21","1998","10","PM","M","19"
"28617","9","21","1998","11","PP","M","13"
"28618","9","21","1998","11","DO","M","49"
"28619","9","21","1998","11","DO","M","48"
"28620","9","21","1998","11","PP","F","16"
"28621","9","21","1998","11","DM","F","44"
"28622","9","21","1998","11","DO","M","45"
"28623","9","21","1998","11","DM","M","20"
"28624","9","21","1998","11","DM","M","39"
"28625","9","21","1998","11","OT","F","23"
"28626","9","21","1998","11","DM","M","38"
"28627","9","21","1998","11","DM","M","30"
"28628","9","21","1998","11","PP","M","13"
"28629","9","21","1998","11","DM","M","44"
"28630","9","21","1998","15","NA","M","147"
"28631","9","21","1998","15","PP","M","14"
"28632","9","21","1998","15","AH",,
"28633","9","21","1998","15","PP","F","17"
"28634","9","21","1998","15","PB","M","24"
"28635","9","21","1998","16","PP","M","15"
"28636","9","21","1998","16","PP","M","16"
"28637","9","21","1998","16","PM","F","26"
"28638","9","21","1998","17","DM","M","35"
"28639","9","21","1998","17","OT","M","22"
"28640","9","21","1998","17","DM","F","38"
"28641","9","21","1998","17","PB","M","31"
"28642","9","21","1998","17","PP",,"16"
"28643","9","21","1998","17","DM","M","45"
"28644","9","21","1998","17","DM","F","25"
"28645","9","21","1998","17","DO","M","51"
"28646","9","21","1998","17","PP","F","16"
"28647","9","21","1998","17","DM","F","40"
"28648","10","24","1998","1","DO","M","50"
"28649","10","24","1998","1","OT","M","23"
"28650","10","24","1998","1","DM","M","36"
"28651","10","24","1998","1","PP","F","13"
"28652","10","24","1998","1","DO","M","54"
"28653","10","24","1998","1","DO","M","57"
"28654","10","24","1998","2","PM","F","21"
"28655","10","24","1998","2","PB","M","26"
"28656","10","24","1998","2","OT","M","23"
"28657","10","24","1998","2","PB","F","29"
"28658","10","24","1998","2","DS","M","120"
"28659","10","24","1998","2","OT","M","27"
"28660","10","24","1998","2","DM","M","37"
"28661","10","24","1998","2","DO","M","50"
"28662","10","24","1998","2","NA","M","168"
"28663","10","24","1998","2","DM","M","44"
"28664","10","24","1998","2","OT","F","28"
"28665","10","24","1998","2","PB","F","32"
"28666","10","24","1998","2","OT","M","22"
"28667","10","24","1998","7","PB","M","25"
"28668","10","24","1998","7","PM","F","25"
"28669","10","24","1998","12","DO","M","49"
"28670","10","24","1998","12","PP","M","14"
"28671","10","24","1998","12","DM","M","45"
"28672","10","24","1998","12","DO","M","52"
"28673","10","24","1998","12","DM","F","47"
"28674","10","24","1998","12","DM","M","44"
"28675","10","24","1998","12","DM","M","36"
"28676","10","24","1998","12","PM","F","19"
"28677","10","24","1998","12","DM","M","44"
"28678","10","24","1998","12","DM","F","45"
"28679","10","24","1998","12","OT","M","23"
"28680","10","24","1998","12","PB","M","25"
"28681","10","24","1998","17","DM","M","35"
"28682","10","24","1998","17","OT","F","25"
"28683","10","24","1998","17","DM","M","47"
"28684","10","24","1998","17","PP","M","15"
"28685","10","24","1998","17","DM","F","37"
"28686","10","24","1998","17","DM","F","40"
"28687","10","24","1998","17","DM","F","32"
"28688","10","24","1998","17","DM","M","41"
"28689","10","24","1998","18","OT","F","24"
"28690","10","24","1998","18","PM","M","20"
"28691","10","24","1998","18","PB","M","40"
"28692","10","24","1998","18","PP","M","19"
"28693","10","24","1998","18","OT","M","21"
"28694","10","24","1998","18","PB","F","31"
"28695","10","24","1998","18","PM","M","19"
"28696","10","24","1998","19","PP","M","15"
"28697","10","24","1998","19","OT","F","22"
"28698","10","24","1998","19","PB","M","31"
"28699","10","24","1998","19","PB","M","28"
"28700","10","24","1998","19","PP","M","15"
"28701","10","24","1998","19","OT","M","21"
"28702","10","24","1998","19","AH",,
"28703","10","24","1998","19","PB","M","27"
"28704","10","24","1998","19","PB","M","28"
"28705","10","24","1998","19","PP","M","15"
"28706","10","24","1998","19","PB","F","30"
"28707","10","24","1998","20","PP","M","13"
"28708","10","24","1998","20","OT","M","24"
"28709","10","24","1998","20","PB","M","32"
"28710","10","24","1998","20","PM","M","17"
"28711","10","24","1998","21","PB","M","28"
"28712","10","24","1998","21","PB","F","32"
"28713","10","24","1998","21","AH",,
"28714","10","24","1998","21","SS",,
"28715","10","24","1998","21","PB","M","28"
"28716","10","24","1998","21","PB","F","33"
"28717","10","24","1998","21","PB","M","38"
"28718","10","24","1998","22","DM","M","42"
"28719","10","24","1998","22","DM","F","48"
"28720","10","24","1998","22","DM","M","34"
"28721","10","24","1998","22","OT","M","27"
"28722","10","24","1998","22","PB","F","28"
"28723","10","24","1998","22","DM","F","47"
"28724","10","24","1998","22","PB","M","27"
"28725","10","24","1998","22","OT","F","28"
"28726","10","24","1998","23","PM","M","18"
"28727","10","24","1998","23","PM","F","22"
"28728","10","24","1998","23","PC",,
"28729","10","24","1998","24","PB","M","29"
"28730","10","24","1998","24","NA","M","165"
"28731","10","24","1998","24","PM","F","24"
"28732","10","24","1998","24","PM","M","14"
"28733","10","24","1998","24","PM","M","11"
"28734","10","25","1998","3","PM","M","21"
"28735","10","25","1998","3","CB",,
"28736","10","25","1998","3","OT","F","24"
"28737","10","25","1998","3","PB","M","37"
"28738","10","25","1998","3","PB","M","26"
"28739","10","25","1998","3","PB","F","35"
"28740","10","25","1998","3","PB","M","24"
"28741","10","25","1998","3","OT","F","20"
"28742","10","25","1998","3","PB","F","28"
"28743","10","25","1998","3","PB","M","24"
"28744","10","25","1998","3","PB","F","27"
"28745","10","25","1998","4","DM","F","37"
"28746","10","25","1998","4","DM","M","39"
"28747","10","25","1998","4","DM","M","47"
"28748","10","25","1998","4","DM","M","46"
"28749","10","25","1998","4","DM","F","43"
"28750","10","25","1998","4","DM","M","36"
"28751","10","25","1998","4","OT","M","19"
"28752","10","25","1998","5","PM","F","23"
"28753","10","25","1998","6","OT","M","27"
"28754","10","25","1998","6","PM","F","20"
"28755","10","25","1998","6","PM","M","22"
"28756","10","25","1998","6","PB","M","35"
"28757","10","25","1998","6","OT","F","22"
"28758","10","25","1998","6","OT","M","22"
"28759","10","25","1998","8","OT","M","24"
"28760","10","25","1998","8","DM","F","41"
"28761","10","25","1998","8","PB","M","38"
"28762","10","25","1998","8","DO","M","54"
"28763","10","25","1998","8","DO","F","47"
"28764","10","25","1998","8","PB","F","24"
"28765","10","25","1998","8","DM","M","38"
"28766","10","25","1998","9","DM","F","41"
"28767","10","25","1998","9","DM","F","39"
"28768","10","25","1998","9","AH",,
"28769","10","25","1998","9","DM","M","43"
"28770","10","25","1998","10","PM","M","20"
"28771","10","25","1998","11","PB","M","35"
"28772","10","25","1998","11","DO","M","45"
"28773","10","25","1998","11","DO","M","53"
"28774","10","25","1998","11","DM","M","37"
"28775","10","25","1998","11","AH",,
"28776","10","25","1998","11","DM","F","41"
"28777","10","25","1998","11","DX",,
"28778","10","25","1998","11","DM","F","43"
"28779","10","25","1998","13","DM","M","40"
"28780","10","25","1998","13","PB","F","32"
"28781","10","25","1998","13","PB","M","25"
"28782","10","25","1998","13","PB","F","29"
"28783","10","25","1998","13","PB","F","32"
"28784","10","25","1998","13","OT","F","26"
"28785","10","25","1998","13","AH",,
"28786","10","25","1998","14","DM","F","45"
"28787","10","25","1998","14","DM","F","36"
"28788","10","25","1998","15","AH",,
"28789","10","25","1998","15","PB","M","25"
"28790","10","25","1998","16","OT","M","19"
"28791","10","25","1998","16","OT","F","21"
"28792","10","25","1998","16","SS",,
"28793","11","21","1998","1","DO","M","56"
"28794","11","21","1998","1","DO","F","51"
"28795","11","21","1998","1","DM","M","38"
"28796","11","21","1998","1","OT","F","23"
"28797","11","21","1998","1","DO","M","58"
"28798","11","21","1998","2","DM","M","46"
"28799","11","21","1998","2","DM","F","34"
"28800","11","21","1998","2","DS","F","112"
"28801","11","21","1998","2","DO","M","52"
"28802","11","21","1998","2","DO","M","42"
"28803","11","21","1998","2","OT","F","23"
"28804","11","21","1998","2","PB","F","27"
"28805","11","21","1998","7","PM","M","13"
"28806","11","21","1998","7","PX",,
"28807","11","21","1998","12","DM","F","42"
"28808","11","21","1998","12","DO","F","55"
"28809","11","21","1998","12","OT","M","25"
"28810","11","21","1998","12","DM","F","34"
"28811","11","21","1998","12","DO","F","46"
"28812","11","21","1998","12","DM","F","46"
"28813","11","21","1998","12","DO","M","56"
"28814","11","21","1998","12","DM","M","46"
"28815","11","21","1998","12","DM","M","39"
"28816","11","21","1998","12","DM","M","40"
"28817","11","21","1998","12","DM","M","47"
"28818","11","21","1998","12","PB","M","29"
"28819","11","21","1998","12","DM","M","38"
"28820","11","21","1998","12","DM","M","39"
"28821","11","21","1998","12","DM","M","35"
"28822","11","21","1998","17","DM","M","42"
"28823","11","21","1998","17","DM","M","44"
"28824","11","21","1998","17","DM","M","49"
"28825","11","21","1998","17","DM","F","42"
"28826","11","21","1998","17","DM","F","38"
"28827","11","21","1998","17","DM","M","33"
"28828","11","21","1998","17","DM","F","41"
"28829","11","21","1998","17","DO","M","52"
"28830","11","21","1998","18","PB","M","21"
"28831","11","21","1998","18","OT","F","26"
"28832","11","21","1998","18","PB","F","34"
"28833","11","21","1998","18","OT","M","27"
"28834","11","21","1998","18","PB","M","43"
"28835","11","21","1998","19","PB","F","32"
"28836","11","21","1998","19","PB","F","27"
"28837","11","21","1998","19","PB","F","31"
"28838","11","21","1998","19","PB","F","27"
"28839","11","21","1998","19","PB","M","28"
"28840","11","21","1998","19","PB","F","30"
"28841","11","21","1998","20","RM","M","8"
"28842","11","21","1998","20","AB",,
"28843","11","21","1998","20","OT","M","24"
"28844","11","21","1998","20","RM","F","13"
"28845","11","21","1998","21","OT","M","25"
"28846","11","21","1998","21","DM","M","45"
"28847","11","21","1998","21","PB","F","32"
"28848","11","21","1998","21","DM","M","47"
"28849","11","21","1998","21","OT","M","27"
"28850","11","21","1998","21","PB","F","29"
"28851","11","21","1998","21","PB","M","45"
"28852","11","21","1998","21","PB","F","33"
"28853","11","21","1998","21","PB","M","30"
"28854","11","21","1998","22","DM","M","45"
"28855","11","21","1998","22","DM","M","36"
"28856","11","21","1998","22","PB","F","29"
"28857","11","21","1998","22","DM","F","43"
"28858","11","21","1998","22","DM","M","51"
"28859","11","21","1998","22","PB","F","28"
"28860","11","21","1998","23","PM","F","18"
"28861","11","21","1998","23","PM","M","23"
"28862","11","21","1998","24","NA","M","164"
"28863","11","21","1998","24","PM","M","22"
"28864","11","22","1998","3","PB","M","28"
"28865","11","22","1998","3","PB","F","26"
"28866","11","22","1998","3","PB","F","35"
"28867","11","22","1998","3","PB","M","30"
"28868","11","22","1998","3","OT","M","24"
"28869","11","22","1998","3","PB","M","41"
"28870","11","22","1998","3","OT","M","22"
"28871","11","22","1998","3","PB","F","31"
"28872","11","22","1998","3","PB","F","28"
"28873","11","22","1998","4","DM","F","38"
"28874","11","22","1998","4","DM","M","43"
"28875","11","22","1998","4","DM","M","40"
"28876","11","22","1998","4","DM","F","46"
"28877","11","22","1998","4","DM","M","48"
"28878","11","22","1998","4","DM","M","48"
"28879","11","22","1998","4","DM","M","38"
"28880","11","22","1998","4","DM","F","46"
"28881","11","22","1998","4","OT","F","20"
"28882","11","22","1998","5","PM","M","26"
"28883","11","22","1998","5","PE","F","27"
"28884","11","22","1998","5","RM","M","11"
"28885","11","22","1998","5","OT","M","24"
"28886","11","22","1998","6","PB","M","39"
"28887","11","22","1998","6","OT","F","29"
"28888","11","22","1998","6","OT","M","27"
"28889","11","22","1998","6","OT","F","23"
"28890","11","22","1998","8","DO","M","44"
"28891","11","22","1998","8","DM","M","42"
"28892","11","22","1998","8","DM","M","39"
"28893","11","22","1998","8","OT","F","26"
"28894","11","22","1998","8","DO","M","50"
"28895","11","22","1998","8","OT","M","27"
"28896","11","22","1998","8","DO","M","59"
"28897","11","22","1998","8","DM","M","37"
"28898","11","22","1998","9","DM","F","44"
"28899","11","22","1998","9","DM","F","40"
"28900","11","22","1998","9","DM","M","44"
"28901","11","22","1998","10","PM","M","25"
"28902","11","22","1998","11","DM","F","43"
"28903","11","22","1998","11","DO","M","49"
"28904","11","22","1998","11","DM","M","39"
"28905","11","22","1998","11","DM","F","47"
"28906","11","22","1998","11","DM","M","42"
"28907","11","22","1998","11","OT","F","25"
"28908","11","22","1998","13","DM","M","55"
"28909","11","22","1998","13","DM","M","48"
"28910","11","22","1998","13","PB","F","33"
"28911","11","22","1998","13","OT","F","28"
"28912","11","22","1998","13","PB","M","27"
"28913","11","22","1998","13","PB","M","31"
"28914","11","22","1998","14","DM","F","41"
"28915","11","22","1998","14","DM","F","45"
"28916","11","22","1998","15","AH",,
"28917","11","22","1998","15","PB","M","26"
"28918","11","22","1998","16","PM","F","24"
"28919","12","22","1998","1","DM","F","39"
"28920","12","22","1998","1","DO","M","57"
"28921","12","22","1998","2","DM","M","47"
"28922","12","22","1998","2","DO","F","43"
"28923","12","22","1998","2","OT","F","23"
"28924","12","22","1998","2","OT","M","27"
"28925","12","22","1998","2","OT","F","31"
"28926","12","22","1998","2","DM","F","36"
"28927","12","22","1998","2","DS","F","119"
"28928","12","22","1998","2","NA","F","165"
"28929","12","22","1998","12","DM","M","37"
"28930","12","22","1998","12","DM","M","38"
"28931","12","22","1998","12","DM","F","48"
"28932","12","22","1998","12","DM","F","39"
"28933","12","22","1998","12","DM","F","45"
"28934","12","22","1998","12","DM","M","37"
"28935","12","22","1998","12","DM","M","33"
"28936","12","22","1998","12","DM","M","39"
"28937","12","22","1998","12","DO","M","61"
"28938","12","22","1998","12","DO","F","54"
"28939","12","22","1998","19","PB","F","31"
"28940","12","22","1998","19","OT","F","28"
"28941","12","22","1998","19","PB","F","29"
"28942","12","22","1998","19","PB","F","33"
"28943","12","22","1998","19","PB","F","31"
"28944","12","22","1998","18","OT","F","26"
"28945","12","22","1998","18","PB","M","22"
"28946","12","22","1998","18","OT","F","27"
"28947","12","22","1998","18","RM","M","10"
"28948","12","22","1998","17","DM","M","37"
"28949","12","22","1998","17","DM","F","39"
"28950","12","22","1998","17","DM","M","37"
"28951","12","22","1998","17","DM","F","42"
"28952","12","22","1998","17","DM","M","46"
"28953","12","22","1998","17","AH",,
"28954","12","22","1998","17","DM","F","46"
"28955","12","22","1998","17","DM","F","40"
"28956","12","22","1998","17","DM","M","45"
"28957","12","22","1998","20","PM","F","24"
"28958","12","22","1998","20","OT","M","22"
"28959","12","22","1998","20","AB",,
"28960","12","22","1998","21","PB","F","31"
"28961","12","22","1998","21","PB","F","30"
"28962","12","22","1998","21","PB","F","32"
"28963","12","22","1998","22","DM","M","44"
"28964","12","22","1998","22","OT","M","29"
"28965","12","22","1998","22","OT","F","27"
"28966","12","22","1998","22","DM","F","45"
"28967","12","22","1998","22","PB","F","28"
"28968","12","22","1998","22","DM","M","38"
"28969","12","22","1998","22","PB","F","29"
"28970","12","22","1998","7","CB",,
"28971","12","22","1998","24","PM","M","29"
"28972","12","22","1998","23","PM","M","23"
"28973","12","23","1998","23","PM","M","23"
"28974","12","23","1998","3","PB","F","28"
"28975","12","23","1998","3","PB","M","40"
"28976","12","23","1998","3","PB","M","28"
"28977","12","23","1998","3","PB","F","32"
"28978","12","23","1998","3","PB","F","30"
"28979","12","23","1998","3","PB","F","36"
"28980","12","23","1998","4","DM","F","39"
"28981","12","23","1998","4","DM","M","51"
"28982","12","23","1998","4","DM","M","47"
"28983","12","23","1998","4","DM","M","44"
"28984","12","23","1998","4","DM","M","41"
"28985","12","23","1998","4","DM","M","40"
"28986","12","23","1998","4","OT","M","28"
"28987","12","23","1998","6","OT","F","31"
"28988","12","23","1998","6","CT",,
"28989","12","23","1998","6","PB","M","40"
"28990","12","23","1998","11","DM","M","41"
"28991","12","23","1998","11","DM","M","43"
"28992","12","23","1998","11","DM","F","44"
"28993","12","23","1998","11","DM","M","47"
"28994","12","23","1998","9","DM","F","42"
"28995","12","23","1998","9","DM","F","40"
"28996","12","23","1998","9","OT","F","21"
"28997","12","23","1998","9","DM","M","55"
"28998","12","23","1998","9","DM","M","45"
"28999","12","23","1998","9","DM","F","48"
"29000","12","23","1998","8","DO","M","45"
"29001","12","23","1998","8","DM","F","42"
"29002","12","23","1998","8","DM","M","38"
"29003","12","23","1998","8","DM","M","40"
"29004","12","23","1998","13","OT","F","28"
"29005","12","23","1998","13","OT","M","25"
"29006","12","23","1998","13","DM","M","49"
"29007","12","23","1998","13","PB","F","33"
"29008","12","23","1998","13","PB","F","29"
"29009","12","23","1998","13","DM","F","39"
"29010","12","23","1998","13","PB","F","33"
"29011","12","23","1998","14","DM","M","50"
"29012","12","23","1998","14","DM","M","48"
"29013","12","23","1998","14","DM","F","50"
"29014","12","23","1998","14","OT","F","25"
"29015","12","23","1998","14","DM","M","50"
"29016","12","23","1998","14","DM","M","41"
"29017","12","23","1998","14","DM","M","59"
"29018","12","23","1998","15","AH",,
"29019","12","23","1998","15","AH",,
"29020","12","23","1998","5","DM","F","45"
"29021","12","23","1998","5","PM","M","27"
"29022","12","23","1998","10","PM","M","24"
"29023","12","23","1998","16","RM","M","29"
"29024","1","16","1999","1","DM","F","41"
"29025","1","16","1999","1","DM","F","52"
"29026","1","16","1999","1","DM","M","52"
"29027","1","16","1999","1","DO","M","55"
"29028","1","16","1999","1","DO","F","53"
"29029","1","16","1999","2","DO","M","50"
"29030","1","16","1999","2","OT","M","22"
"29031","1","16","1999","2","OT","M","26"
"29032","1","16","1999","2","DO","F","46"
"29033","1","16","1999","2","DO","F","51"
"29034","1","16","1999","2","OT","F","25"
"29035","1","16","1999","2","PE","M","18"
"29036","1","16","1999","2","DM","M","44"
"29037","1","16","1999","2","DM","M","47"
"29038","1","16","1999","2","DS","F","136"
"29039","1","16","1999","2","NA","F","162"
"29040","1","16","1999","12","RM","M","11"
"29041","1","16","1999","12","DM","F","41"
"29042","1","16","1999","12","OT","M","27"
"29043","1","16","1999","12","DM","F","46"
"29044","1","16","1999","12","DM","M","38"
"29045","1","16","1999","12","DO","M","61"
"29046","1","16","1999","12","DM","F","41"
"29047","1","16","1999","12","DM","M","46"
"29048","1","16","1999","12","DM","M","41"
"29049","1","16","1999","12","DM","M","39"
"29050","1","16","1999","12","PB","F","27"
"29051","1","16","1999","19","PB","F","30"
"29052","1","16","1999","19","PB","F","29"
"29053","1","16","1999","19","PB","F","34"
"29054","1","16","1999","19","PB","F","32"
"29055","1","16","1999","19","PM","M","29"
"29056","1","16","1999","19","PB","F","33"
"29057","1","16","1999","18","OT","F","25"
"29058","1","16","1999","18","PB","F","22"
"29059","1","16","1999","18","PM","F","20"
"29060","1","16","1999","18","OT","M","24"
"29061","1","16","1999","17","DM","F","40"
"29062","1","16","1999","17","DO","M","57"
"29063","1","16","1999","17","DM","M","46"
"29064","1","16","1999","17","DM","F","46"
"29065","1","16","1999","17","DM","F","46"
"29066","1","16","1999","17","DM","F","39"
"29067","1","16","1999","17","DM","M","41"
"29068","1","16","1999","17","DM","M","44"
"29069","1","16","1999","17","DM","M","36"
"29070","1","16","1999","17","DM","F","42"
"29071","1","16","1999","17","NA","M","212"
"29072","1","16","1999","22","DM","M","40"
"29073","1","16","1999","22","DM","M","48"
"29074","1","16","1999","22","OT","M","25"
"29075","1","16","1999","22","PB","F","29"
"29076","1","16","1999","22","OT","F","20"
"29077","1","16","1999","22","DM","F","46"
"29078","1","16","1999","22","PB","F","31"
"29079","1","16","1999","22","OT","M","27"
"29080","1","16","1999","21","PB","F","30"
"29081","1","16","1999","21","PB","F","31"
"29082","1","16","1999","21","PB","F","33"
"29083","1","16","1999","21","RM","M","8"
"29084","1","16","1999","21","PB","F","33"
"29085","1","16","1999","20","OT","F","21"
"29086","1","16","1999","20","RM","M","9"
"29087","1","16","1999","20","OT","M","21"
"29088","1","16","1999","20","PM","F","25"
"29089","1","16","1999","24","PP","M","15"
"29090","1","16","1999","23","RM","M","9"
"29091","1","17","1999","3","PB","F","32"
"29092","1","17","1999","3","PB","M","29"
"29093","1","17","1999","3","RM","M","13"
"29094","1","17","1999","3","OT","M","27"
"29095","1","17","1999","3","PB","F","29"
"29096","1","17","1999","3","PB","M","43"
"29097","1","17","1999","3","PB","F","35"
"29098","1","17","1999","4","DM","F","45"
"29099","1","17","1999","4","DM","M","50"
"29100","1","17","1999","4","DM","M","37"
"29101","1","17","1999","4","DM","F","42"
"29102","1","17","1999","4","DM","M","45"
"29103","1","17","1999","4","OT","M","22"
"29104","1","17","1999","4","DM","M","40"
"29105","1","17","1999","4","DM","F","41"
"29106","1","17","1999","4","DM","F","43"
"29107","1","17","1999","4","DM","M","48"
"29108","1","17","1999","4","OT","F","21"
"29109","1","17","1999","6","OT","F","33"
"29110","1","17","1999","6","PB","M","45"
"29111","1","17","1999","6","OT","M","29"
"29112","1","17","1999","6","PM","M","21"
"29113","1","17","1999","6","OT","F","23"
"29114","1","17","1999","6","PM","M","26"
"29115","1","17","1999","11","DO","F","53"
"29116","1","17","1999","11","OT","M","25"
"29117","1","17","1999","11","DM","M","42"
"29118","1","17","1999","11","DM","F","41"
"29119","1","17","1999","11","OT","F","23"
"29120","1","17","1999","11","DM","M","43"
"29121","1","17","1999","11","DM","M","41"
"29122","1","17","1999","9","DM","M","45"
"29123","1","17","1999","9","DM","M","52"
"29124","1","17","1999","9","DM","M","41"
"29125","1","17","1999","9","DM","M","53"
"29126","1","17","1999","9","DO","F","54"
"29127","1","17","1999","9","DM","M","43"
"29128","1","17","1999","9","DO","F","60"
"29129","1","17","1999","9","DM","F","40"
"29130","1","17","1999","8","DM","M","40"
"29131","1","17","1999","8","DO","M","46"
"29132","1","17","1999","8","DM","F","43"
"29133","1","17","1999","8","DO","F","59"
"29134","1","17","1999","8","DM","M","40"
"29135","1","17","1999","8","PB","F","32"
"29136","1","17","1999","13","PB","F","33"
"29137","1","17","1999","13","OT","M","26"
"29138","1","17","1999","13","DM","F","49"
"29139","1","17","1999","13","DM","F","44"
"29140","1","17","1999","13","PB","F","30"
"29141","1","17","1999","13","PB","F","36"
"29142","1","17","1999","13","OT","F","27"
"29143","1","17","1999","13","DM","F","41"
"29144","1","17","1999","14","DM","F","44"
"29145","1","17","1999","15","AH",,
"29146","1","17","1999","15","RM","M","11"
"29147","1","17","1999","16","PM","F","31"
"29148","1","17","1999","10","PM","M","23"
"29149","1","17","1999","5","DM","M","58"
"29150","1","17","1999","5","DM","F","49"
"29151","1","17","1999","5","DM","F","48"
"29152","1","17","1999","5","DM","M","40"
"29153","1","17","1999","5","DM","M","46"
"29154","1","17","1999","5","PE","F","24"
"29155","1","17","1999","7",,,
"29156","2","20","1999","1","OT","M","25"
"29157","2","20","1999","1","DM","F","41"
"29158","2","20","1999","1","DM","F","38"
"29159","2","20","1999","1","DM","F","44"
"29160","2","20","1999","1","DM","M","47"
"29161","2","20","1999","1","DO","F","57"
"29162","2","20","1999","1","DO","F","54"
"29163","2","20","1999","1","DM","F","46"
"29164","2","20","1999","1","DO","F","65"
"29165","2","20","1999","1","DM","M","51"
"29166","2","20","1999","1","DO","M","57"
"29167","2","20","1999","2","DS","F","140"
"29168","2","20","1999","2","DM","M","50"
"29169","2","20","1999","2","DO","F","49"
"29170","2","20","1999","2","RM","M","13"
"29171","2","20","1999","2","PM","M","24"
"29172","2","20","1999","2","PM","F","24"
"29173","2","20","1999","12","NA","F","168"
"29174","2","20","1999","12","PM","M","17"
"29175","2","20","1999","12","DM","F","52"
"29176","2","20","1999","12","DM","M","47"
"29177","2","20","1999","12","OT","M","23"
"29178","2","20","1999","12","DM","F","45"
"29179","2","20","1999","12","DM","M","46"
"29180","2","20","1999","12","DO","M","62"
"29181","2","20","1999","12","DM","F","42"
"29182","2","20","1999","12","DM","M","53"
"29183","2","20","1999","12","DM","M","46"
"29184","2","20","1999","12","DM","M","42"
"29185","2","20","1999","12","PB","F","27"
"29186","2","20","1999","12","DM","F","41"
"29187","2","20","1999","19","PB","F","34"
"29188","2","20","1999","19","PB","F","27"
"29189","2","20","1999","19","OT","M","23"
"29190","2","20","1999","19","PB","F","29"
"29191","2","20","1999","19","PB","F","33"
"29192","2","20","1999","19","PB","F","31"
"29193","2","20","1999","19","DM","M","25"
"29194","2","20","1999","19","PB","F","32"
"29195","2","20","1999","19","PM","M","22"
"29196","2","20","1999","18","RM","M","10"
"29197","2","20","1999","18","RM","M","8"
"29198","2","20","1999","18","RM","F","11"
"29199","2","20","1999","18","PB","F","24"
"29200","2","20","1999","18","PB","F","33"
"29201","2","20","1999","18","RM","M","11"
"29202","2","20","1999","17","DM","M","47"
"29203","2","20","1999","17","AH",,
"29204","2","20","1999","17","DM","F","39"
"29205","2","20","1999","17","DM","F","41"
"29206","2","20","1999","17","DO","M","56"
"29207","2","20","1999","17","OT","M","27"
"29208","2","20","1999","17","DM","M","39"
"29209","2","20","1999","17","DM","F","47"
"29210","2","20","1999","17","OT","F","26"
"29211","2","20","1999","17","DM","M","44"
"29212","2","20","1999","20","RM","M","9"
"29213","2","20","1999","20","PM","F","25"
"29214","2","20","1999","20","RM","F","10"
"29215","2","20","1999","21","PB","F","33"
"29216","2","20","1999","21","PB","F","32"
"29217","2","20","1999","21","DM","M","45"
"29218","2","20","1999","21","PB","F","33"
"29219","2","20","1999","21","DM","M","50"
"29220","2","20","1999","21","PB","M","29"
"29221","2","20","1999","21","DM","M","47"
"29222","2","20","1999","22","PB","F","29"
"29223","2","20","1999","22","DM","F","46"
"29224","2","20","1999","22","PB","F","31"
"29225","2","20","1999","22","DM","F","45"
"29226","2","20","1999","22","DM","M","50"
"29227","2","20","1999","22","PB","M","35"
"29228","2","20","1999","22","DM","M","39"
"29229","2","20","1999","23","PM","F","22"
"29230","2","20","1999","23","OT","M","24"
"29231","2","20","1999","7","PB","M","28"
"29232","2","21","1999","3","PB","F","30"
"29233","2","21","1999","3","PB","M","47"
"29234","2","21","1999","3","PB","M","28"
"29235","2","21","1999","3","OT","M","25"
"29236","2","21","1999","3","PB","F","34"
"29237","2","21","1999","3","OT","F","24"
"29238","2","21","1999","3","PB","M","44"
"29239","2","21","1999","3","DM","M","48"
"29240","2","21","1999","4","DM","M","50"
"29241","2","21","1999","4","OT","M","23"
"29242","2","21","1999","4","DM","F","39"
"29243","2","21","1999","4","DM","F","46"
"29244","2","21","1999","4","DM","M","45"
"29245","2","21","1999","4","DM","M","42"
"29246","2","21","1999","4","DM","M","45"
"29247","2","21","1999","4","DM","M","38"
"29248","2","21","1999","4","DM","M","49"
"29249","2","21","1999","4","DM","F","42"
"29250","2","21","1999","4","DM","F","42"
"29251","2","21","1999","6","PB","M","49"
"29252","2","21","1999","6","DM","F","46"
"29253","2","21","1999","6","OT","F","22"
"29254","2","21","1999","6","DM","M","33"
"29255","2","21","1999","6","OT","M","28"
"29256","2","21","1999","6","OT","F","29"
"29257","2","21","1999","6","PM","M","20"
"29258","2","21","1999","6","RM","M","10"
"29259","2","21","1999","11","DM","M","40"
"29260","2","21","1999","11","DM","F","47"
"29261","2","21","1999","11","DO","F","49"
"29262","2","21","1999","9","DM","M","48"
"29263","2","21","1999","9","DM","F","45"
"29264","2","21","1999","9","DM","M","42"
"29265","2","21","1999","9","DO","F","54"
"29266","2","21","1999","9","DM","F","47"
"29267","2","21","1999","9","DM","M","49"
