record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
12699,4,26,1987,4,DS,F,46,127,Dipodomys,spectabilis,Rodent,Control
12700,4,26,1987,3,RM,F,15,12,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12701,4,26,1987,9,DS,F,52,150,Dipodomys,spectabilis,Rodent,Spectab exclosure
12702,4,26,1987,2,DO,M,34,50,Dipodomys,ordii,Rodent,Control
12703,4,26,1987,1,NL,F,30,63,Neotoma,albigula,Rodent,Spectab exclosure
12704,4,26,1987,8,DS,F,50,136,Dipodomys,spectabilis,Rodent,Control
12705,4,26,1987,9,DO,M,36,42,Dipodomys,ordii,Rodent,Spectab exclosure
12706,4,26,1987,8,DO,M,35,58,Dipodomys,ordii,Rodent,Control
12707,4,26,1987,2,DO,F,35,53,Dipodomys,ordii,Rodent,Control
12708,4,26,1987,2,NL,F,28,72,Neotoma,albigula,Rodent,Control
12709,4,26,1987,11,PE,M,18,26,Peromyscus,eremicus,Rodent,Control
12710,4,26,1987,1,DS,M,51,137,Dipodomys,spectabilis,Rodent,Spectab exclosure
12711,4,26,1987,3,PP,M,19,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
12712,4,26,1987,9,DM,F,37,40,Dipodomys,merriami,Rodent,Spectab exclosure
12713,4,26,1987,1,DS,F,51,152,Dipodomys,spectabilis,Rodent,Spectab exclosure
12714,4,26,1987,3,PM,M,21,21,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12715,4,26,1987,11,DS,F,46,50,Dipodomys,spectabilis,Rodent,Control
12716,4,26,1987,3,PP,F,24,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
12717,4,26,1987,3,PM,M,20,14,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12718,4,26,1987,9,DM,M,36,47,Dipodomys,merriami,Rodent,Spectab exclosure
12719,4,26,1987,8,DS,M,51,102,Dipodomys,spectabilis,Rodent,Control
12720,4,26,1987,13,PE,M,21,23,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
12721,4,26,1987,9,NL,M,32,247,Neotoma,albigula,Rodent,Spectab exclosure
12722,4,26,1987,8,PE,M,21,18,Peromyscus,eremicus,Rodent,Control
12723,4,26,1987,5,PM,F,21,21,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12724,4,26,1987,7,PE,F,20,28,Peromyscus,eremicus,Rodent,Rodent Exclosure
12725,4,26,1987,4,DM,F,35,47,Dipodomys,merriami,Rodent,Control
12726,4,26,1987,9,DM,F,37,49,Dipodomys,merriami,Rodent,Spectab exclosure
12727,4,26,1987,4,DS,M,52,139,Dipodomys,spectabilis,Rodent,Control
12728,4,26,1987,11,DM,F,37,48,Dipodomys,merriami,Rodent,Control
12729,4,26,1987,2,NL,M,32,270,Neotoma,albigula,Rodent,Control
12730,4,26,1987,11,DM,F,37,45,Dipodomys,merriami,Rodent,Control
12731,4,26,1987,2,PE,M,21,21,Peromyscus,eremicus,Rodent,Control
12732,4,26,1987,11,DM,M,36,47,Dipodomys,merriami,Rodent,Control
12733,4,26,1987,1,DM,M,37,52,Dipodomys,merriami,Rodent,Spectab exclosure
12734,4,26,1987,9,DM,M,36,44,Dipodomys,merriami,Rodent,Spectab exclosure
12735,4,26,1987,15,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
12736,5,28,1987,18,DM,M,36,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12737,5,28,1987,20,PE,M,20,20,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
12738,5,28,1987,2,OL,F,19,30,Onychomys,leucogaster,Rodent,Control
12739,5,28,1987,3,NL,F,30,192,Neotoma,albigula,Rodent,Long-term Krat Exclosure
12740,5,28,1987,14,DM,F,36,46,Dipodomys,merriami,Rodent,Control
12741,5,28,1987,16,PM,F,20,18,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12742,5,28,1987,3,NL,M,28,NA,Neotoma,albigula,Rodent,Long-term Krat Exclosure
12743,5,28,1987,15,PM,M,20,20,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12744,5,28,1987,12,DO,F,36,51,Dipodomys,ordii,Rodent,Control
12745,5,28,1987,23,PM,F,19,31,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12746,5,28,1987,18,DO,F,34,36,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
12747,5,28,1987,22,PE,F,NA,NA,Peromyscus,eremicus,Rodent,Control
12748,5,28,1987,11,NL,F,31,150,Neotoma,albigula,Rodent,Control
12749,5,28,1987,9,DO,M,35,52,Dipodomys,ordii,Rodent,Spectab exclosure
12750,5,28,1987,1,DM,M,34,44,Dipodomys,merriami,Rodent,Spectab exclosure
12751,5,28,1987,3,PM,M,19,14,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12752,5,28,1987,10,RM,M,17,8,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
12753,5,28,1987,13,NL,M,32,115,Neotoma,albigula,Rodent,Short-term Krat Exclosure
12754,5,28,1987,17,DM,M,35,47,Dipodomys,merriami,Rodent,Control
12755,5,28,1987,6,DO,M,35,32,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
12756,5,28,1987,2,NL,F,30,99,Neotoma,albigula,Rodent,Control
12757,5,28,1987,15,PM,M,18,14,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12758,5,28,1987,12,OT,M,19,24,Onychomys,torridus,Rodent,Control
12759,5,28,1987,9,DO,M,34,45,Dipodomys,ordii,Rodent,Spectab exclosure
12760,5,28,1987,7,RM,M,14,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
12761,5,28,1987,14,SA,,NA,NA,Sylvilagus,audubonii,Rabbit,Control
12762,5,28,1987,17,PM,M,19,17,Peromyscus,maniculatus,Rodent,Control
12763,5,28,1987,24,NL,F,32,153,Neotoma,albigula,Rodent,Rodent Exclosure
12764,5,28,1987,2,DM,F,36,45,Dipodomys,merriami,Rodent,Control
12765,5,28,1987,15,PM,F,20,23,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12766,5,28,1987,7,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Rodent Exclosure
12767,5,28,1987,1,DM,M,36,44,Dipodomys,merriami,Rodent,Spectab exclosure
12768,5,28,1987,16,AB,,NA,NA,Amphispiza,bilineata,Bird,Rodent Exclosure
12769,5,28,1987,11,DM,M,37,46,Dipodomys,merriami,Rodent,Control
12770,5,28,1987,15,PE,F,19,25,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
12771,5,28,1987,18,DM,M,36,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12772,5,28,1987,24,PM,M,22,25,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12773,5,28,1987,3,RM,F,15,12,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12774,5,28,1987,4,OL,M,21,35,Onychomys,leucogaster,Rodent,Control
12775,5,28,1987,9,DS,F,52,164,Dipodomys,spectabilis,Rodent,Spectab exclosure
12776,5,28,1987,13,OL,M,18,29,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
12777,5,28,1987,8,DS,M,NA,159,Dipodomys,spectabilis,Rodent,Control
12778,5,28,1987,15,PE,M,19,18,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
12779,5,28,1987,12,PE,M,19,23,Peromyscus,eremicus,Rodent,Control
12780,5,28,1987,2,DM,M,35,44,Dipodomys,merriami,Rodent,Control
12781,5,28,1987,14,DM,F,34,45,Dipodomys,merriami,Rodent,Control
12782,5,28,1987,16,PM,F,20,22,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12783,5,28,1987,22,DM,F,36,54,Dipodomys,merriami,Rodent,Control
12784,5,28,1987,23,RM,F,15,13,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
12785,5,28,1987,2,PM,F,20,18,Peromyscus,maniculatus,Rodent,Control
12786,5,28,1987,19,RM,F,18,11,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12787,5,28,1987,12,OL,M,21,29,Onychomys,leucogaster,Rodent,Control
12788,5,28,1987,20,DM,F,37,45,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12789,5,28,1987,2,DO,F,34,55,Dipodomys,ordii,Rodent,Control
12790,5,28,1987,2,DS,M,49,139,Dipodomys,spectabilis,Rodent,Control
12791,5,28,1987,5,DO,M,34,48,Dipodomys,ordii,Rodent,Rodent Exclosure
12792,5,28,1987,8,DO,M,35,59,Dipodomys,ordii,Rodent,Control
12793,5,28,1987,14,DM,M,36,53,Dipodomys,merriami,Rodent,Control
12794,5,28,1987,24,AB,,NA,NA,Amphispiza,bilineata,Bird,Rodent Exclosure
12795,5,28,1987,1,NL,F,32,169,Neotoma,albigula,Rodent,Spectab exclosure
12796,5,28,1987,4,DM,M,37,51,Dipodomys,merriami,Rodent,Control
12797,5,28,1987,11,DM,M,35,47,Dipodomys,merriami,Rodent,Control
12798,5,28,1987,24,PE,F,20,27,Peromyscus,eremicus,Rodent,Rodent Exclosure
12799,5,28,1987,23,PM,F,20,20,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12800,5,28,1987,4,DS,F,49,124,Dipodomys,spectabilis,Rodent,Control
12801,5,28,1987,9,DM,M,35,47,Dipodomys,merriami,Rodent,Spectab exclosure
12802,5,28,1987,17,DO,M,36,42,Dipodomys,ordii,Rodent,Control
12803,5,28,1987,23,RM,M,16,8,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
12804,5,28,1987,9,DM,M,35,50,Dipodomys,merriami,Rodent,Spectab exclosure
12805,5,28,1987,6,DO,F,35,45,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
12806,5,28,1987,1,DS,M,47,80,Dipodomys,spectabilis,Rodent,Spectab exclosure
12807,5,28,1987,9,DM,M,36,44,Dipodomys,merriami,Rodent,Spectab exclosure
12808,5,28,1987,19,PP,M,21,22,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
12809,5,28,1987,15,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
12810,5,28,1987,1,NL,M,31,75,Neotoma,albigula,Rodent,Spectab exclosure
12811,5,28,1987,20,PE,F,20,17,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
12812,5,28,1987,4,DM,M,34,30,Dipodomys,merriami,Rodent,Control
12813,5,28,1987,13,DM,M,37,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12814,5,28,1987,4,OL,F,19,33,Onychomys,leucogaster,Rodent,Control
12815,5,28,1987,9,DM,M,36,47,Dipodomys,merriami,Rodent,Spectab exclosure
12816,5,28,1987,15,PE,,NA,NA,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
12817,5,28,1987,12,DM,F,36,45,Dipodomys,merriami,Rodent,Control
12818,5,28,1987,22,DS,F,52,142,Dipodomys,spectabilis,Rodent,Control
12819,5,28,1987,20,NL,F,31,220,Neotoma,albigula,Rodent,Short-term Krat Exclosure
12820,5,28,1987,8,DS,F,50,134,Dipodomys,spectabilis,Rodent,Control
12821,5,28,1987,13,PE,F,19,24,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
12822,5,28,1987,18,DM,F,35,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12823,5,28,1987,23,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Rodent Exclosure
12824,5,28,1987,20,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Short-term Krat Exclosure
12825,5,28,1987,1,DM,F,38,45,Dipodomys,merriami,Rodent,Spectab exclosure
12826,5,28,1987,2,PM,F,21,27,Peromyscus,maniculatus,Rodent,Control
12827,5,28,1987,11,OL,F,20,30,Onychomys,leucogaster,Rodent,Control
12828,5,28,1987,9,DM,F,35,37,Dipodomys,merriami,Rodent,Spectab exclosure
12829,5,28,1987,15,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
12830,5,28,1987,21,RM,F,14,9,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12831,5,28,1987,5,DO,M,37,58,Dipodomys,ordii,Rodent,Rodent Exclosure
12832,5,28,1987,15,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
12833,5,28,1987,17,RM,M,15,11,Reithrodontomys,megalotis,Rodent,Control
12834,5,28,1987,15,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
12835,5,28,1987,7,RM,F,17,7,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
12836,5,28,1987,18,DM,M,36,48,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12837,5,28,1987,12,DM,F,35,43,Dipodomys,merriami,Rodent,Control
12838,5,28,1987,19,PE,F,20,21,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
12839,5,28,1987,1,RM,F,15,13,Reithrodontomys,megalotis,Rodent,Spectab exclosure
12840,5,28,1987,3,PP,M,21,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
12841,5,28,1987,9,DM,F,31,46,Dipodomys,merriami,Rodent,Spectab exclosure
12842,5,28,1987,20,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Short-term Krat Exclosure
12843,5,28,1987,11,PP,M,24,20,Chaetodipus,penicillatus,Rodent,Control
12844,5,28,1987,8,DM,M,36,47,Dipodomys,merriami,Rodent,Control
12845,5,28,1987,13,DM,F,36,24,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12846,5,28,1987,17,NL,F,33,179,Neotoma,albigula,Rodent,Control
12847,5,28,1987,24,DM,F,35,45,Dipodomys,merriami,Rodent,Rodent Exclosure
12848,5,28,1987,6,DO,M,36,55,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
12849,5,28,1987,20,DM,M,35,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12850,5,28,1987,14,DO,M,34,44,Dipodomys,ordii,Rodent,Control
12851,5,28,1987,24,PM,M,20,24,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12852,5,28,1987,10,SS,,NA,NA,Spermophilus,spilosoma,Rodent,Rodent Exclosure
12853,5,28,1987,20,PE,M,20,18,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
12854,5,28,1987,2,DO,M,34,50,Dipodomys,ordii,Rodent,Control
12855,5,28,1987,13,DO,M,36,53,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
12856,5,28,1987,24,DM,,NA,NA,Dipodomys,merriami,Rodent,Rodent Exclosure
12857,5,28,1987,17,DO,M,38,40,Dipodomys,ordii,Rodent,Control
12858,5,28,1987,6,OL,M,20,NA,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
12859,5,28,1987,12,PE,F,19,18,Peromyscus,eremicus,Rodent,Control
12860,5,28,1987,16,RM,F,15,8,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
12861,5,28,1987,19,PM,M,19,25,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12862,5,28,1987,11,DM,F,37,45,Dipodomys,merriami,Rodent,Control
12863,5,28,1987,19,PE,M,21,19,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
12864,5,28,1987,12,DM,M,38,48,Dipodomys,merriami,Rodent,Control
12865,5,28,1987,4,DM,F,34,46,Dipodomys,merriami,Rodent,Control
12866,5,28,1987,8,DM,F,35,47,Dipodomys,merriami,Rodent,Control
12867,5,28,1987,16,PM,M,16,12,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12868,5,28,1987,24,DM,M,36,51,Dipodomys,merriami,Rodent,Rodent Exclosure
12869,5,28,1987,23,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Rodent Exclosure
12870,5,28,1987,22,DS,M,51,143,Dipodomys,spectabilis,Rodent,Control
12871,5,28,1987,2,NL,M,32,278,Neotoma,albigula,Rodent,Control
12872,5,28,1987,4,DS,M,51,138,Dipodomys,spectabilis,Rodent,Control
12873,5,28,1987,9,NL,F,31,177,Neotoma,albigula,Rodent,Spectab exclosure
12874,5,28,1987,7,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Rodent Exclosure
12875,5,28,1987,23,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Rodent Exclosure
12876,5,28,1987,22,NL,M,30,55,Neotoma,albigula,Rodent,Control
12877,5,28,1987,20,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Short-term Krat Exclosure
12878,5,28,1987,1,PM,F,20,19,Peromyscus,maniculatus,Rodent,Spectab exclosure
12879,5,28,1987,1,DS,F,48,125,Dipodomys,spectabilis,Rodent,Spectab exclosure
12880,5,28,1987,22,OL,M,20,27,Onychomys,leucogaster,Rodent,Control
12881,5,28,1987,22,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Control
12882,5,28,1987,20,DM,M,35,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12883,5,28,1987,1,DM,M,38,54,Dipodomys,merriami,Rodent,Spectab exclosure
12884,5,28,1987,8,AB,,NA,NA,Amphispiza,bilineata,Bird,Control
12885,5,28,1987,7,RM,M,15,10,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
12886,6,30,1987,6,DO,M,36,43,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
12887,6,30,1987,22,DM,M,35,25,Dipodomys,merriami,Rodent,Control
12888,6,30,1987,20,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Short-term Krat Exclosure
12889,6,30,1987,16,PM,F,19,20,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12890,6,30,1987,17,PE,F,21,23,Peromyscus,eremicus,Rodent,Control
12891,6,30,1987,18,DM,F,35,33,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12892,6,30,1987,14,DM,M,35,28,Dipodomys,merriami,Rodent,Control
12893,6,30,1987,16,RM,F,16,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
12894,6,30,1987,6,PM,M,21,25,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure
12895,6,30,1987,19,PE,M,18,20,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
12896,6,30,1987,6,DM,M,35,50,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12897,6,30,1987,17,DM,M,37,36,Dipodomys,merriami,Rodent,Control
12898,6,30,1987,12,DO,F,35,53,Dipodomys,ordii,Rodent,Control
12899,6,30,1987,21,RM,F,14,6,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12900,6,30,1987,14,OL,M,20,31,Onychomys,leucogaster,Rodent,Control
12901,6,30,1987,6,DO,F,33,38,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
12902,6,30,1987,12,PP,F,21,15,Chaetodipus,penicillatus,Rodent,Control
12903,6,30,1987,18,DM,M,38,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12904,6,30,1987,18,DM,M,35,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12905,6,30,1987,24,PE,M,21,17,Peromyscus,eremicus,Rodent,Rodent Exclosure
12906,6,30,1987,20,DM,M,NA,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12907,6,30,1987,18,DM,F,35,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12908,6,30,1987,14,DM,M,36,32,Dipodomys,merriami,Rodent,Control
12909,6,30,1987,18,OT,M,21,23,Onychomys,torridus,Rodent,Short-term Krat Exclosure
12910,6,30,1987,23,PE,M,20,24,Peromyscus,eremicus,Rodent,Rodent Exclosure
12911,6,30,1987,21,RM,F,NA,12,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12912,6,30,1987,14,DM,F,36,43,Dipodomys,merriami,Rodent,Control
12913,6,30,1987,6,OT,M,21,25,Onychomys,torridus,Rodent,Short-term Krat Exclosure
12914,6,30,1987,19,RM,F,17,11,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12915,6,30,1987,24,DM,F,36,51,Dipodomys,merriami,Rodent,Rodent Exclosure
12916,6,30,1987,12,DM,M,37,48,Dipodomys,merriami,Rodent,Control
12917,6,30,1987,6,PE,M,20,15,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
12918,6,30,1987,24,DM,M,37,45,Dipodomys,merriami,Rodent,Rodent Exclosure
12919,6,30,1987,6,DO,M,38,55,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
12920,6,30,1987,21,PM,M,16,23,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12921,6,30,1987,18,DM,M,36,49,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12922,6,30,1987,22,DS,M,50,100,Dipodomys,spectabilis,Rodent,Control
12923,6,30,1987,21,RM,F,17,8,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12924,6,30,1987,20,NL,F,30,80,Neotoma,albigula,Rodent,Short-term Krat Exclosure
12925,6,30,1987,22,DS,,NA,NA,Dipodomys,spectabilis,Rodent,Control
12926,6,30,1987,14,PM,M,20,22,Peromyscus,maniculatus,Rodent,Control
12927,6,30,1987,20,NL,F,30,105,Neotoma,albigula,Rodent,Short-term Krat Exclosure
12928,6,30,1987,17,RM,F,14,8,Reithrodontomys,megalotis,Rodent,Control
12929,6,30,1987,18,OT,F,19,16,Onychomys,torridus,Rodent,Short-term Krat Exclosure
12930,6,30,1987,19,PP,M,23,21,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
12931,6,30,1987,24,DM,F,37,44,Dipodomys,merriami,Rodent,Rodent Exclosure
12932,6,30,1987,18,NL,M,30,72,Neotoma,albigula,Rodent,Short-term Krat Exclosure
12933,6,30,1987,21,RM,F,14,11,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12934,6,30,1987,17,DO,M,37,51,Dipodomys,ordii,Rodent,Control
12935,6,30,1987,12,DM,M,32,45,Dipodomys,merriami,Rodent,Control
12936,6,30,1987,23,PE,M,20,24,Peromyscus,eremicus,Rodent,Rodent Exclosure
12937,6,30,1987,20,DM,M,35,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12938,6,30,1987,20,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Short-term Krat Exclosure
12939,6,30,1987,17,DO,F,37,58,Dipodomys,ordii,Rodent,Control
12940,6,30,1987,12,PE,F,20,21,Peromyscus,eremicus,Rodent,Control
12941,6,30,1987,22,DM,M,35,39,Dipodomys,merriami,Rodent,Control
12942,6,30,1987,20,SS,,NA,NA,Spermophilus,spilosoma,Rodent,Short-term Krat Exclosure
12943,6,30,1987,14,DM,M,36,53,Dipodomys,merriami,Rodent,Control
12944,6,30,1987,14,DO,F,35,46,Dipodomys,ordii,Rodent,Control
12945,6,30,1987,12,DM,M,33,21,Dipodomys,merriami,Rodent,Control
12946,6,30,1987,23,PE,F,19,20,Peromyscus,eremicus,Rodent,Rodent Exclosure
12947,6,30,1987,20,DM,M,35,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12948,6,30,1987,17,NL,F,33,190,Neotoma,albigula,Rodent,Control
12949,6,30,1987,24,DM,M,36,50,Dipodomys,merriami,Rodent,Rodent Exclosure
12950,6,30,1987,16,PM,M,20,11,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12951,6,30,1987,24,DM,F,34,NA,Dipodomys,merriami,Rodent,Rodent Exclosure
12952,6,30,1987,21,RM,M,17,13,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12953,6,30,1987,17,DO,M,38,45,Dipodomys,ordii,Rodent,Control
12954,6,30,1987,19,PM,F,20,26,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12955,6,30,1987,12,DM,F,33,48,Dipodomys,merriami,Rodent,Control
12956,6,30,1987,23,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Rodent Exclosure
12957,6,30,1987,22,DS,M,51,120,Dipodomys,spectabilis,Rodent,Control
12958,6,30,1987,14,DM,F,36,42,Dipodomys,merriami,Rodent,Control
12959,6,30,1987,23,PM,F,21,24,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12960,7,1,1987,2,OL,M,21,32,Onychomys,leucogaster,Rodent,Control
12961,7,1,1987,5,PM,M,18,12,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12962,7,1,1987,9,DO,M,37,54,Dipodomys,ordii,Rodent,Spectab exclosure
12963,7,1,1987,3,PP,F,23,24,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
12964,7,1,1987,4,DM,M,37,52,Dipodomys,merriami,Rodent,Control
12965,7,1,1987,15,OT,F,20,24,Onychomys,torridus,Rodent,Long-term Krat Exclosure
12966,7,1,1987,2,DM,M,34,47,Dipodomys,merriami,Rodent,Control
12967,7,1,1987,9,OT,F,20,29,Onychomys,torridus,Rodent,Spectab exclosure
12968,7,1,1987,5,NL,F,32,171,Neotoma,albigula,Rodent,Rodent Exclosure
12969,7,1,1987,2,OL,F,18,29,Onychomys,leucogaster,Rodent,Control
12970,7,1,1987,8,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Control
12971,7,1,1987,9,DS,F,NA,150,Dipodomys,spectabilis,Rodent,Spectab exclosure
12972,7,1,1987,2,DM,F,33,25,Dipodomys,merriami,Rodent,Control
12973,7,1,1987,8,DS,M,56,143,Dipodomys,spectabilis,Rodent,Control
12974,7,1,1987,3,PP,F,23,23,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
12975,7,1,1987,11,SS,,NA,NA,Spermophilus,spilosoma,Rodent,Control
12976,7,1,1987,1,DM,M,36,26,Dipodomys,merriami,Rodent,Spectab exclosure
12977,7,1,1987,10,PM,F,20,21,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12978,7,1,1987,3,RM,M,15,6,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12979,7,1,1987,4,DM,F,35,26,Dipodomys,merriami,Rodent,Control
12980,7,1,1987,8,DO,M,36,58,Dipodomys,ordii,Rodent,Control
12981,7,1,1987,2,DS,M,52,130,Dipodomys,spectabilis,Rodent,Control
12982,7,1,1987,8,DM,M,38,46,Dipodomys,merriami,Rodent,Control
12983,7,1,1987,9,DM,M,37,43,Dipodomys,merriami,Rodent,Spectab exclosure
12984,7,1,1987,3,RM,M,16,10,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12985,7,1,1987,4,DS,F,51,125,Dipodomys,spectabilis,Rodent,Control
12986,7,1,1987,13,RM,M,17,12,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure
12987,7,1,1987,13,RM,F,17,5,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure
12988,7,1,1987,4,DS,M,53,92,Dipodomys,spectabilis,Rodent,Control
12989,7,1,1987,7,RM,F,17,14,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
12990,7,1,1987,1,NL,M,32,100,Neotoma,albigula,Rodent,Spectab exclosure
12991,7,1,1987,3,RM,F,16,12,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
12992,7,1,1987,1,DS,M,44,39,Dipodomys,spectabilis,Rodent,Spectab exclosure
12993,7,1,1987,5,DO,F,35,44,Dipodomys,ordii,Rodent,Rodent Exclosure
12994,7,1,1987,13,DM,M,35,54,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
12995,7,1,1987,5,PM,M,22,23,Peromyscus,maniculatus,Rodent,Rodent Exclosure
12996,7,1,1987,15,PM,M,22,21,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
12997,7,1,1987,2,NL,F,30,136,Neotoma,albigula,Rodent,Control
12998,7,1,1987,4,DM,F,37,45,Dipodomys,merriami,Rodent,Control
12999,7,1,1987,7,RM,F,16,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
